c FILE			: graphs/g_1000_43.txt
a 329 829 91
a 629 636 90
a 16 805 93
a 519 501 94
a 223 595 93
a 502 595 97
a 97 573 97
a 11 74 94
a 251 938 90
a 293 370 94
a 149 127 94
a 376 380 92
a 127 126 93
a 19 516 97
a 35 104 91
a 338 754 95
a 398 683 95
a 230 245 97
a 2 1 94
a 445 94 99
a 66 191 97
a 182 399 97
a 351 354 94
a 9 36 92
a 633 509 91
a 487 198 97
a 995 956 91
a 501 627 98
a 366 367 90
a 81 682 91
a 64 524 90
a 446 298 93
a 23 134 92
a 387 12 98
a 735 173 92
a 33 798 90
a 680 536 98
a 254 63 95
a 422 48 94
a 141 126 91
a 12 133 92
a 313 251 98
a 289 192 99
a 845 847 91
a 844 719 95
a 586 829 99
a 148 23 95
a 94 109 99
a 1 501 98
a 369 433 97
a 136 386 92
a 352 509 96
a 908 509 93
a 752 254 93
a 26 23 95
a 16 929 97
a 581 578 97
a 377 161 94
a 386 192 90
a 32 33 98
a 845 790 99
a 585 563 97
a 439 320 97
a 33 292 92
a 395 433 99
a 367 954 97
a 286 98 96
a 501 508 99
a 338 581 95
a 64 79 93
a 2 48 99
a 410 286 99
a 5 8 99
a 641 558 97
a 679 758 95
a 51 338 93
a 407 415 99
a 48 251 92
a 129 130 99
a 633 386 96
a 532 39 99
a 610 578 91
a 78 47 97
a 339 120 99
a 783 657 97
a 448 73 92
a 35 32 90
a 414 649 99
a 398 11 90
a 258 130 93
a 542 550 92
a 460 79 93
a 270 188 96
a 835 774 96
a 157 384 97
a 85 776 98
a 252 266 95
a 860 737 96
a 535 20 91
a 57 660 92
a 696 730 90
a 984 379 90
a 32 20 90
a 648 148 90
a 219 691 97
a 145 192 94
a 776 836 96
a 831 79 93
a 720 508 90
a 47 797 92
a 941 566 98
a 762 917 97
a 191 582 98
a 32 33 94
a 379 448 95
a 81 581 94
a 97 4 94
a 512 89 92
a 922 860 96
a 134 126 96
a 229 668 95
a 160 191 90
a 776 792 97
a 39 473 97
a 883 316 98
a 557 527 93
a 42 136 97
a 766 414 93
a 698 137 95
a 50 55 97
a 395 457 90
a 261 254 93
a 133 164 94
a 923 282 92
a 383 384 91
a 152 610 92
a 54 23 97
a 35 206 93
a 688 722 95
a 206 651 98
a 191 706 91
a 564 283 94
a 695 414 92
a 509 571 94
a 526 151 91
a 261 386 99
a 203 266 96
a 130 502 96
a 63 633 98
a 504 555 96
a 703 64 94
a 564 786 96
a 17 113 93
a 51 50 93
a 567 136 95
a 157 129 92
a 81 570 96
a 376 407 95
a 620 714 91
a 141 439 99
a 626 532 93
a 54 376 97
a 501 1 95
a 63 40 98
a 39 116 98
a 292 289 92
a 258 259 91
a 55 12 95
a 797 767 96
a 67 582 96
a 505 758 93
a 2 563 94
a 946 918 98
a 835 367 99
a 594 95 95
a 66 348 94
a 548 609 98
a 266 527 95
a 601 442 94
a 792 270 95
a 64 2 97
a 8 386 91
a 695 595 95
a 113 828 96
a 877 689 93
a 254 761 93
a 274 980 90
a 175 133 96
a 908 969 94
a 1 9 90
a 245 244 97
a 711 742 93
a 66 582 92
a 441 691 92
a 766 917 97
a 258 782 96
a 86 954 93
a 626 508 98
a 148 195 91
a 620 995 93
a 226 191 92
a 227 164 96
a 222 464 95
a 297 425 99
a 660 726 92
a 464 457 92
a 292 97 98
a 892 17 94
a 35 219 92
a 891 770 91
a 172 673 91
a 410 930 92
a 876 12 92
a 472 438 94
a 191 698 90
a 630 502 94
a 542 32 99
a 535 792 95
a 410 35 92
a 512 317 91
a 251 751 95
a 266 391 94
a 387 380 95
a 78 391 95
a 196 945 98
a 626 688 97
a 313 70 97
a 258 276 96
a 292 502 98
a 519 425 93
a 292 907 92
a 727 658 96
a 379 898 95
a 441 439 99
a 665 876 91
a 321 259 90
a 376 751 92
a 20 19 92
a 423 769 96
a 314 469 90
a 161 172 98
a 97 67 90
a 432 727 98
a 938 523 91
a 867 86 92
a 941 316 97
a 251 23 96
a 502 769 91
a 863 97 97
a 386 4 95
a 429 667 94
a 129 35 94
a 867 852 95
a 17 505 91
a 160 658 96
a 533 40 90
a 688 579 96
a 136 105 91
a 16 886 96
a 519 604 93
a 508 509 92
a 252 63 93
a 376 254 98
a 292 532 93
a 363 869 98
a 283 158 97
a 39 516 92
a 323 511 98
a 376 445 93
a 824 953 94
a 36 64 91
a 8 70 94
a 269 282 96
a 387 191 96
a 206 198 94
a 47 401 94
a 863 581 96
a 33 42 98
a 688 703 99
a 110 359 98
a 98 66 98
a 301 20 97
a 300 797 98
a 129 36 95
a 116 112 99
a 456 463 98
a 347 119 98
a 234 267 92
a 594 595 94
a 17 82 97
a 977 976 94
a 54 797 90
a 188 938 90
a 316 258 93
a 1 40 97
a 542 36 97
a 4 12 93
a 804 508 96
a 141 453 90
a 430 918 95
a 651 637 99
a 8 383 98
a 430 433 93
a 680 367 90
a 67 316 97
a 692 43 95
a 661 941 99
a 581 12 96
a 94 32 99
a 547 508 93
a 602 703 93
a 24 130 98
a 98 533 91
a 415 438 96
a 657 554 95
a 454 703 95
a 32 551 92
a 338 245 97
a 8 70 98
a 949 817 91
a 581 641 92
a 831 691 99
a 11 273 97
a 401 207 98
a 755 754 96
a 696 9 92
a 16 57 93
a 367 348 98
a 563 723 93
a 336 456 91
a 133 195 97
a 282 251 96
a 313 54 98
a 633 70 95
a 47 110 97
a 338 354 96
a 751 673 95
a 64 95 90
a 446 477 99
a 770 807 92
a 141 877 92
a 176 536 93
a 759 266 94
a 719 445 93
a 94 4 92
a 289 408 91
a 395 401 93
a 470 158 98
a 320 823 94
a 269 27 93
a 859 860 91
a 57 104 98
a 491 227 92
a 563 73 97
a 532 976 94
a 79 23 98
a 679 741 92
a 398 149 92
a 198 948 91
a 539 71 98
a 283 377 93
a 894 359 95
a 675 4 96
a 789 754 96
a 398 238 91
a 540 547 92
a 54 657 99
a 502 533 92
a 26 50 90
a 376 908 93
a 564 505 91
a 511 782 99
a 570 579 91
a 157 658 95
a 276 512 98
a 161 469 92
a 126 644 96
a 237 594 99
a 167 423 93
a 88 328 93
a 220 235 98
a 8 543 97
a 429 898 97
a 773 776 92
a 97 598 97
a 505 520 95
a 24 752 92
a 134 9 91
a 613 879 96
a 261 26 92
a 813 835 91
a 563 629 94
a 594 664 98
a 23 24 92
a 523 520 91
a 366 866 92
a 512 574 97
a 800 285 94
a 751 752 95
a 70 63 95
a 151 519 92
a 726 219 99
a 433 641 97
a 526 26 90
a 347 313 93
a 689 692 98
a 954 895 92
a 158 33 99
a 392 895 91
a 142 214 94
a 160 634 98
a 320 313 95
a 430 180 98
a 449 980 97
a 286 512 98
a 540 789 92
a 262 410 91
a 469 335 93
a 165 126 97
a 505 627 98
a 258 855 94
a 269 254 92
a 359 78 98
a 759 972 97
a 907 164 99
a 199 573 91
a 509 579 95
a 304 408 96
a 282 1 99
a 723 173 95
a 758 282 95
a 47 723 98
a 4 5 93
a 23 648 93
a 74 47 95
a 266 922 96
a 160 237 90
a 32 33 99
a 286 344 98
a 32 39 95
a 516 798 91
a 133 4 91
a 1 97 91
a 71 137 98
a 915 664 91
a 814 129 95
a 759 461 94
a 566 324 90
a 469 234 90
a 415 180 90
a 320 116 98
a 751 876 97
a 113 36 93
a 722 573 97
a 66 104 92
a 351 5 98
a 71 648 92
a 501 532 93
a 70 94 91
a 665 136 91
a 63 532 93
a 613 519 94
a 8 11 94
a 196 290 93
a 976 226 95
a 23 1 93
a 67 329 91
a 20 270 96
a 136 188 97
a 63 344 91
a 554 557 95
a 824 448 91
a 8 88 96
a 755 255 94
a 4 151 98
a 32 173 90
a 51 82 93
a 332 339 92
a 613 230 90
a 509 9 96
a 116 289 95
a 391 266 91
a 536 157 99
a 386 316 92
a 348 908 97
a 637 564 99
a 453 445 90
a 673 636 94
a 667 730 95
a 755 752 93
a 252 127 98
a 267 17 91
a 207 502 97
a 157 407 92
a 148 585 96
a 629 183 99
a 85 70 92
a 206 17 97
a 707 237 95
a 269 387 92
a 797 641 93
a 759 258 93
a 665 932 98
a 848 285 99
a 688 783 95
a 101 195 90
a 145 149 97
a 887 915 91
a 386 164 90
a 391 408 90
a 282 504 95
a 504 188 96
a 598 918 99
a 71 637 92
a 78 578 96
a 637 698 90
a 32 859 96
a 642 516 97
a 307 51 94
a 696 40 91
a 255 627 94
a 751 783 90
a 36 50 90
a 453 274 99
a 512 511 97
a 351 289 98
a 32 285 97
a 495 480 96
a 70 226 97
a 8 754 94
a 283 189 95
a 9 533 95
a 923 414 99
a 73 527 93
a 847 550 98
a 570 852 98
a 196 48 98
a 210 383 98
a 384 402 93
a 377 395 98
a 130 676 91
a 859 991 91
a 398 491 98
a 273 262 99
a 557 366 97
a 148 35 97
a 78 113 99
a 759 252 92
a 267 127 90
a 4 33 92
a 626 502 91
a 283 313 98
a 445 133 91
a 485 987 96
a 651 649 92
a 751 908 96
a 335 85 95
a 938 945 93
a 32 33 95
a 479 839 97
a 238 105 94
a 535 563 93
a 551 550 92
a 526 519 91
a 157 661 93
a 157 782 95
a 734 203 95
a 594 188 94
a 948 12 97
a 64 439 91
a 158 24 99
a 391 172 92
a 741 680 97
a 520 519 92
a 199 161 93
a 829 335 96
a 754 73 91
a 23 954 95
a 535 344 93
a 331 376 90
a 456 244 98
a 758 774 93
a 55 149 96
a 616 564 97
a 737 706 90
a 630 129 91
a 714 367 96
a 520 120 92
a 66 307 93
a 269 395 99
a 116 308 97
a 883 797 90
a 254 1 91
a 703 629 90
a 55 160 92
a 642 880 97
a 149 179 93
a 502 524 99
a 758 251 99
a 66 501 97
a 134 133 98
a 949 543 96
a 789 844 90
a 783 808 91
a 70 26 98
a 848 345 92
a 67 192 96
a 32 269 93
a 620 992 97
a 395 877 94
a 1 508 90
a 886 277 96
a 668 679 93
a 597 844 90
a 141 8 98
a 254 273 92
a 259 258 96
a 289 290 93
a 63 376 90
a 211 189 99
a 127 164 91
a 898 17 90
a 19 448 93
a 574 567 93
a 612 816 97
a 548 867 93
a 642 142 98
a 300 308 91
a 402 429 97
a 66 255 91
a 595 938 99
a 50 35 93
a 634 626 96
a 235 241 91
a 782 790 97
a 854 273 99
a 70 203 96
a 571 117 99
a 86 461 93
a 707 726 91
a 637 137 92
a 469 907 92
a 723 714 91
a 360 813 96
a 508 532 95
a 399 370 99
a 376 394 96
a 626 782 92
a 604 273 98
a 502 9 96
a 180 387 94
a 722 547 96
a 137 547 95
a 557 523 90
a 838 362 96
a 386 105 91
a 219 160 97
a 782 376 92
a 616 801 90
a 136 883 90
a 32 876 93
a 644 691 91
a 883 898 90
a 782 472 91
a 922 929 93
a 54 407 92
a 863 74 97
a 36 32 98
a 807 571 93
a 23 101 93
a 126 188 90
a 376 379 96
a 880 972 91
a 348 845 94
a 144 586 94
a 759 512 94
a 98 19 94
a 16 79 90
a 24 270 93
a 19 127 94
a 755 262 95
a 485 293 95
a 78 94 96
a 699 601 92
a 563 578 92
a 136 57 99
a 714 505 93
a 64 251 93
a 823 324 97
a 313 362 91
a 898 835 97
a 71 542 99
a 158 199 94
a 938 488 93
a 203 78 93
a 438 335 90
a 67 86 93
a 610 783 97
a 627 192 90
a 211 314 98
a 289 54 95
a 696 501 94
a 283 411 96
a 509 258 96
a 54 1 94
a 383 476 90
a 269 251 98
a 237 479 99
a 206 175 96
a 126 401 90
a 40 252 91
a 532 511 99
a 141 4 96
a 668 539 95
a 207 267 93
a 766 17 95
a 2 425 93
a 816 751 91
a 196 86 99
a 758 752 93
a 142 148 96
a 148 425 94
a 667 226 95
a 95 723 91
a 516 751 96
a 457 1 99
a 925 910 97
a 735 192 94
a 273 448 99
a 956 386 94
a 439 207 93
a 571 23 93
a 335 23 92
a 297 63 98
a 511 97 94
a 945 938 91
a 380 533 93
a 595 532 90
a 612 130 94
a 838 527 90
a 973 880 93
a 672 891 99
a 2 9 93
a 70 229 97
a 901 276 98
a 54 719 97
a 133 126 96
a 116 516 91
a 454 402 93
a 901 892 91
a 883 960 98
a 564 79 93
a 35 332 98
a 601 502 93
a 563 547 95
a 8 401 95
a 970 922 99
a 509 899 90
a 252 86 95
a 73 344 92
a 723 658 91
a 130 35 93
a 2 252 95
a 384 707 92
a 813 313 91
a 766 744 93
a 395 652 98
a 110 277 90
a 519 504 93
a 42 219 90
a 40 555 97
a 519 769 99
a 97 258 96
a 20 251 95
a 532 533 96
a 328 78 94
a 511 300 98
a 532 226 90
a 74 688 96
a 758 710 98
a 908 359 91
a 526 276 99
a 642 142 96
a 289 32 93
a 511 199 93
a 797 23 95
a 797 289 96
a 85 453 90
a 2 660 91
a 289 1 93
a 695 737 90
a 821 71 94
a 801 797 93
a 50 172 97
a 79 704 90
a 633 714 96
a 331 270 94
a 120 95 99
a 704 501 94
a 254 141 94
a 16 516 97
a 126 254 93
a 991 54 99
a 214 88 92
a 16 141 97
a 845 283 94
a 660 157 91
a 766 797 97
a 391 894 91
a 578 832 91
a 491 859 90
a 338 886 99
a 551 994 92
a 23 144 97
a 782 539 91
a 383 54 90
a 226 376 90
a 491 227 92
a 1 758 96
a 67 20 90
a 508 377 93
a 954 473 96
a 116 9 93
a 391 407 93
a 609 744 90
a 754 992 99
a 1 476 98
a 1 127 91
a 157 821 97
a 710 88 98
a 582 754 90
a 630 509 92
a 502 501 97
a 769 767 93
a 20 36 97
a 854 629 96
a 782 35 91
a 683 526 97
a 301 581 95
a 469 887 97
a 2 64 94
a 164 182 99
a 32 946 98
a 648 710 98
a 519 16 99
a 5 706 99
a 47 532 90
a 285 914 93
a 42 160 91
a 523 289 91
a 425 463 93
a 517 66 91
a 754 395 92
a 554 110 95
a 550 581 91
a 255 1 98
a 519 838 92
a 610 50 93
a 532 40 94
a 158 391 99
a 17 16 98
a 157 407 95
a 563 79 95
a 908 533 94
a 47 48 90
a 158 33 91
a 813 828 90
a 734 672 91
a 877 411 94
a 472 335 97
a 328 391 97
a 203 641 98
a 51 1 98
a 179 148 94
a 88 39 94
a 1 8 90
a 661 598 92
a 183 203 99
a 219 726 90
a 282 307 90
a 19 148 96
a 67 317 97
a 792 664 93
a 26 571 99
a 192 126 95
a 407 484 97
a 2 932 93
a 66 448 95
a 894 149 99
a 1 313 93
a 157 241 95
a 78 16 97
a 524 516 96
a 391 407 93
a 828 859 91
a 328 336 98
a 509 71 94
a 660 165 98
a 469 473 91
a 36 4 96
a 198 195 99
a 101 94 95
a 158 667 96
a 26 585 97
a 969 266 97
a 97 573 91
a 129 379 96
a 32 109 94
a 910 308 99
a 415 752 97
a 672 191 91
a 792 540 93
a 88 438 98
a 582 526 99
a 142 648 90
a 129 16 98
a 816 442 93
a 79 691 98
a 454 206 92
a 876 758 94
a 73 85 91
a 710 804 95
a 829 832 90
a 696 564 98
a 376 899 90
a 688 581 92
a 828 922 97
a 348 855 97
a 133 70 91
a 770 798 91
a 742 604 93
a 2 36 94
a 414 792 94
a 152 527 94
a 755 511 98
a 8 1 95
a 438 769 95
a 1 286 98
a 616 509 93
a 32 292 93
a 55 9 94
a 161 220 97
a 20 251 90
a 251 252 97
a 245 355 98
a 157 616 99
a 161 112 95
a 527 706 90
a 313 35 91
a 48 142 95
a 648 520 95
a 692 782 94
a 876 761 98
a 502 32 92
a 39 977 90
a 329 504 95
a 94 32 95
a 261 1 90
a 26 89 91
a 160 168 99
a 520 20 92
a 800 790 92
a 851 182 94
a 535 828 99
a 360 297 90
a 188 695 93
a 82 213 94
a 189 251 99
a 594 79 94
a 820 573 92
a 536 144 97
a 5 32 91
a 64 1 95
a 245 689 97
a 571 67 92
a 133 290 98
a 783 908 91
a 320 463 91
a 16 48 95
a 70 571 95
a 223 176 96
a 127 630 97
a 331 613 95
a 74 40 95
a 914 119 93
a 48 9 96
a 126 630 95
a 829 782 90
a 391 516 90
a 487 213 94
a 519 362 95
a 35 11 98
a 362 331 98
a 566 851 97
a 641 636 99
a 454 19 92
a 152 509 97
a 324 820 95
a 672 141 98
a 180 164 94
a 12 9 95
a 816 524 92
a 192 567 98
a 415 407 94
a 516 304 95
a 286 423 92
a 102 355 97
a 673 642 92
a 50 542 94
a 547 870 94
a 379 754 90
a 321 70 98
a 519 704 97
a 254 79 96
a 707 98 98
a 54 774 93
a 741 104 92
a 97 104 97
a 630 645 97
a 23 516 90
a 630 512 90
a 285 129 99
a 578 23 96
a 339 460 92
a 445 323 97
a 70 81 97
a 204 78 99
a 95 227 92
a 251 504 97
a 695 57 90
a 188 66 99
a 688 502 93
a 307 172 97
a 508 273 96
a 376 689 92
a 658 689 94
a 759 884 94
a 289 524 93
a 199 220 98
a 566 629 91
a 300 800 91
a 157 129 90
a 523 501 96
a 117 39 95
a 126 179 95
a 453 394 94
a 578 16 90
a 504 244 96
a 126 391 97
a 570 816 97
a 241 226 93
a 323 859 99
a 457 144 91
a 355 222 96
a 523 335 93
a 604 511 99
a 439 274 93
a 1 501 96
a 598 536 93
a 255 293 95
a 831 719 99
a 377 274 94
a 189 566 92
a 579 8 95
a 133 641 90
a 4 70 94
a 383 899 90
a 2 254 95
a 422 301 93
a 786 533 98
a 141 203 92
a 329 517 96
a 102 70 93
a 211 220 98
a 516 579 99
a 195 17 92
a 636 85 99
a 307 57 97
a 581 692 90
a 727 657 95
a 35 8 91
a 244 914 95
a 266 47 97
a 172 328 90
a 33 755 97
a 9 148 99
a 23 564 95
a 923 649 96
a 39 109 95
a 283 298 99
a 969 438 91
a 313 320 91
a 392 252 99
a 133 710 91
a 502 204 97
a 379 20 90
a 511 227 99
a 908 286 92
a 641 751 96
a 579 563 90
a 344 48 93
a 104 230 97
a 359 564 99
a 536 508 98
a 425 27 95
a 675 433 91
a 539 40 91
a 313 438 95
a 23 152 94
a 442 894 99
a 758 251 97
a 679 550 95
a 219 66 94
a 109 835 90
a 689 376 91
a 267 673 97
a 550 547 99
a 548 48 91
a 130 126 97
a 398 380 99
a 550 160 95
a 847 612 98
a 610 742 95
a 55 554 96
a 392 460 97
a 789 782 92
a 152 133 91
a 595 586 91
a 839 930 98
a 766 642 98
a 206 581 99
a 641 804 99
a 8 11 99
a 376 387 92
a 667 597 94
a 323 332 99
a 110 345 98
a 267 1 90
a 285 261 99
a 504 16 94
a 317 485 91
a 126 634 90
a 394 4 96
a 355 98 96
a 626 4 91
a 880 908 93
a 814 2 93
a 566 817 95
a 953 828 95
a 520 11 95
a 188 219 90
a 511 761 98
a 438 255 94
a 973 598 92
a 188 399 94
a 696 719 91
a 226 165 90
a 167 292 90
a 142 407 91
a 376 488 99
a 563 571 91
a 195 101 90
a 817 316 99
a 377 5 92
a 573 511 98
a 71 439 93
a 523 23 97
a 196 469 98
a 533 536 92
a 855 823 94
a 336 751 90
a 63 16 93
a 446 852 97
a 1 71 99
a 672 938 91
a 536 1 99
a 664 616 96
a 206 78 98
a 338 26 93
a 79 501 96
a 320 502 92
a 408 539 99
a 348 422 99
a 219 473 97
a 39 149 95
a 391 456 92
a 769 879 99
a 269 332 99
a 769 262 90
a 286 785 94
a 258 759 92
a 78 820 97
a 816 588 96
a 32 39 95
a 845 344 94
a 42 673 96
a 641 813 96
a 362 94 91
a 710 383 91
a 838 835 95
a 509 637 93
a 470 485 91
a 657 876 95
a 4 32 91
a 173 324 97
a 219 164 98
a 367 336 96
a 761 769 95
a 188 191 96
a 78 127 95
a 703 673 97
a 129 151 93
a 254 297 98
a 976 969 95
a 573 570 91
a 336 484 94
a 914 790 95
a 884 415 99
a 36 5 90
a 285 1 98
a 245 211 98
a 252 67 97
a 1 79 97
a 23 26 95
a 222 203 92
a 175 136 99
a 501 504 95
a 737 237 96
a 81 430 91
a 313 895 94
a 761 729 91
a 269 338 96
a 39 11 98
a 446 860 92
a 411 297 93
a 448 136 96
a 73 692 91
a 85 17 94
a 774 938 93
a 126 16 99
a 251 752 94
a 130 5 96
a 692 505 99
a 805 379 90
a 961 711 99
a 157 4 99
a 81 27 96
a 176 152 91
a 24 321 95
a 539 282 98
a 479 847 93
a 63 189 98
a 345 502 91
a 579 516 98
a 226 823 93
a 4 188 95
a 808 602 91
a 329 814 92
a 673 742 92
a 8 70 96
a 501 126 96
a 863 902 95
a 251 266 91
a 17 133 90
a 328 407 93
a 158 408 99
a 276 300 98
a 258 262 93
a 891 214 96
a 540 793 90
a 813 956 93
a 148 276 98
a 612 469 94
a 377 376 93
a 133 157 96
a 442 238 91
a 891 769 95
a 754 251 90
a 379 273 94
a 23 19 97
a 23 354 92
a 11 26 98
a 101 70 94
a 377 8 92
a 130 136 97
a 129 626 93
a 627 464 93
a 773 407 94
a 36 542 91
a 19 50 95
a 298 305 97
a 567 605 99
a 813 594 97
a 453 317 97
a 206 360 94
a 649 634 96
a 564 828 95
a 347 535 94
a 641 829 98
a 262 43 92
a 127 255 95
a 66 331 99
a 86 734 91
a 188 379 99
a 741 117 91
a 97 304 98
a 266 258 97
a 706 141 94
a 211 109 99
a 501 579 96
a 54 24 94
a 767 329 92
a 189 598 91
a 817 829 92
a 508 9 90
a 101 289 97
a 1 672 97
a 355 105 96
a 776 883 97
a 81 79 97
a 908 660 90
a 273 300 99
a 566 16 97
a 73 844 93
a 585 517 92
a 39 47 96
a 335 859 97
a 262 27 95
a 630 755 94
a 273 141 99
a 320 85 90
a 17 168 91
a 527 9 96
a 408 142 99
a 711 579 98
a 894 798 96
a 331 987 90
a 192 594 99
a 699 689 95
a 214 555 95
a 410 133 95
a 8 16 93
a 51 79 95
a 844 908 94
a 601 774 95
a 829 946 96
a 476 883 94
a 54 773 94
a 884 508 99
a 183 432 98
a 414 137 98
a 979 470 95
a 165 476 98
a 192 70 96
a 511 213 97
a 141 610 91
a 33 40 94
a 39 165 95
a 4 259 95
a 54 652 99
a 66 74 90
a 269 751 92
a 442 454 96
a 594 915 98
a 144 175 99
a 836 392 98
a 695 245 98
a 456 175 97
a 754 292 91
a 141 4 90
a 956 941 98
a 894 144 92
a 157 226 93
a 40 387 98
a 149 82 94
a 277 273 97
a 63 2 95
a 188 344 91
a 627 578 90
a 23 633 92
a 504 379 98
a 328 563 93
a 220 141 97
a 767 332 94
a 199 695 92
a 567 520 91
a 801 176 92
a 817 816 90
a 88 589 97
a 292 81 98
a 994 714 90
a 48 94 96
a 48 290 99
a 102 917 99
a 813 835 99
a 50 667 98
a 17 407 98
a 78 85 95
a 505 516 99
a 235 673 98
a 581 595 90
a 407 314 96
a 786 67 90
a 901 660 98
a 283 352 98
a 104 605 90
a 206 4 97
a 582 19 91
a 917 793 90
a 761 386 91
a 277 16 98
a 86 290 97
a 517 24 95
a 270 16 97
a 651 581 92
a 648 710 93
a 581 642 98
a 429 290 97
a 930 929 97
a 570 501 96
a 9 2 94
a 532 133 96
a 839 798 92
a 817 331 96
a 594 16 95
a 42 582 98
a 446 168 96
a 439 441 99
a 282 1 97
a 133 509 95
a 5 74 91
a 441 345 92
a 720 392 99
a 642 634 94
a 2 142 91
a 782 313 97
a 773 578 98
a 377 383 92
a 758 820 90
a 626 844 90
a 879 126 90
a 567 160 92
a 941 847 98
a 254 50 90
a 675 47 96
a 63 328 93
a 722 692 99
a 12 105 95
a 2 539 96
a 533 563 94
a 251 63 99
a 145 142 92
a 540 95 98
a 394 399 92
a 979 949 90
a 12 300 90
a 641 651 96
a 289 351 95
a 394 112 98
a 879 880 99
a 105 331 99
a 511 8 92
a 198 426 95
a 597 752 92
a 680 664 95
a 479 941 93
a 902 433 96
a 972 102 95
a 711 454 97
a 329 379 97
a 938 696 92
a 910 995 99
a 501 64 93
a 8 948 90
a 175 32 92
a 630 502 93
a 314 595 90
a 259 821 95
a 816 269 98
a 376 39 92
a 578 609 94
a 626 877 94
a 824 494 94
a 359 109 94
a 173 516 90
a 269 50 92
a 274 759 96
a 651 241 94
a 24 141 94
a 585 722 98
a 658 972 96
a 234 719 91
a 33 259 97
a 19 141 96
a 845 230 91
a 331 20 90
a 554 142 91
a 254 504 90
a 407 33 92
a 379 636 97
a 519 57 93
a 33 798 94
a 895 767 95
a 766 675 93
a 137 887 97
a 469 282 96
a 160 47 96
a 189 723 95
a 616 555 97
a 1 211 99
a 19 331 94
a 4 548 93
a 516 828 91
a 11 4 98
a 129 160 98
a 930 172 97
a 316 19 94
a 57 42 93
a 578 550 98
a 438 446 92
a 630 722 90
a 188 2 98
a 141 508 91
a 286 676 94
a 511 691 90
a 501 626 98
a 11 104 97
a 297 479 91
a 664 729 90
a 564 19 95
a 839 948 99
a 723 847 97
a 130 301 93
a 519 526 92
a 142 16 97
a 58 807 99
a 394 332 92
a 425 423 93
a 972 883 91
a 633 695 95
a 290 602 93
a 188 245 94
a 109 328 99
a 883 970 99
a 627 126 91
a 102 64 94
a 566 567 96
a 282 24 92
a 261 9 93
a 269 8 95
a 203 175 99
a 758 258 95
a 411 206 99
a 948 895 94
a 54 289 90
a 4 526 96
a 883 737 96
a 487 844 95
a 658 161 96
a 144 203 91
a 290 9 90
a 376 477 97
a 293 411 92
a 210 203 92
a 12 11 92
a 476 789 92
a 589 339 90
a 582 301 94
a 859 366 91
a 11 511 98
a 82 36 93
a 517 40 95
a 234 168 98
a 767 579 97
a 282 289 98
a 229 222 91
a 901 832 90
a 595 644 95
a 39 976 92
a 636 323 96
a 923 941 97
a 917 629 93
a 922 953 95
a 109 304 98
a 758 751 96
a 320 345 95
a 94 182 94
a 17 79 96
a 328 206 96
a 876 408 92
a 267 27 94
a 470 235 94
a 813 379 97
a 55 933 96
a 48 9 91
a 137 636 92
a 189 629 93
a 17 5 94
a 85 117 90
a 328 442 91
a 145 192 98
a 429 751 99
a 501 751 93
a 188 657 91
a 367 120 98
a 195 688 90
a 627 848 93
a 129 722 96
a 636 945 90
a 422 429 99
a 741 922 94
a 547 203 91
a 16 129 94
a 573 4 95
a 790 793 99
a 691 941 98
a 136 258 99
a 667 286 96
a 313 844 91
a 516 548 94
a 66 316 96
a 254 411 90
a 40 8 97
a 297 17 98
a 79 48 94
a 366 585 94
a 470 332 94
a 26 19 98
a 204 235 98
a 578 63 99
a 636 511 92
a 261 258 99
a 501 877 96
a 688 720 91
a 251 58 98
a 470 391 99
a 35 112 95
a 804 304 90
a 758 665 97
a 532 720 99
a 348 191 93
a 148 578 93
a 564 598 91
a 39 573 98
a 148 261 98
a 4 175 99
a 64 688 90
a 110 520 90
a 672 391 93
a 401 960 92
a 535 11 93
a 688 626 90
a 98 219 90
a 198 8 95
a 245 220 93
a 273 47 96
a 433 127 91
a 589 26 97
a 813 344 96
a 453 258 93
a 227 696 99
a 957 652 95
a 876 383 93
a 755 27 98
a 42 57 96
a 67 192 99
a 116 64 96
a 47 876 93
a 601 866 98
a 67 571 99
a 321 313 96
a 98 502 92
a 110 367 95
a 773 516 98
a 9 2 94
a 612 517 98
a 63 649 91
a 887 785 96
a 95 220 91
a 211 158 99
a 113 238 95
a 33 67 90
a 4 145 96
a 751 439 90
a 273 142 99
a 179 398 99
a 835 571 96
a 16 758 94
a 844 828 92
a 845 351 94
a 262 301 99
a 127 129 98
a 854 602 95
a 578 704 90
a 129 648 97
a 78 85 98
a 16 1 92
a 152 88 92
a 252 283 92
a 317 395 95
a 48 313 93
a 94 532 93
a 895 754 97
a 970 908 91
a 689 923 99
a 2 9 98
a 88 588 93
a 422 391 92
a 167 211 93
a 269 297 96
a 26 179 99
a 963 370 96
a 548 675 99
a 2 17 98
a 619 773 96
a 67 317 99
a 82 64 98
a 894 144 93
a 313 785 94
a 539 229 99
a 563 629 93
a 351 116 90
a 517 82 93
a 776 774 99
a 980 887 91
a 47 222 93
a 20 95 90
a 102 214 90
a 422 557 98
a 8 5 91
a 196 116 98
a 331 81 91
a 914 407 91
a 535 129 95
a 824 832 98
a 542 32 99
a 501 804 95
a 762 770 98
a 1 105 95
a 11 39 93
a 946 948 93
a 883 644 92
a 399 270 99
a 845 766 92
a 338 73 93
a 17 286 93
a 783 51 98
