c FILE			: graphs/g_100_27.txt
a 63 16 99
a 27 5 98
a 5 8 99
a 14 33 99
a 91 38 90
a 7 51 99
a 45 89 92
a 94 66 95
a 66 63 91
a 20 7 93
a 2 7 96
a 26 48 98
a 2 27 93
a 94 45 97
a 4 11 95
a 80 1 95
a 82 13 93
a 76 4 99
a 57 1 98
a 27 30 91
a 94 77 91
a 32 98 96
a 95 98 91
a 58 32 95
a 1 7 95
a 52 57 91
a 89 45 92
a 14 39 92
a 11 23 97
a 1 7 94
a 63 72 98
a 32 57 91
a 2 8 98
a 20 44 99
a 5 8 92
a 13 89 91
a 54 32 92
a 4 61 92
a 35 1 97
a 63 69 96
a 26 10 94
a 5 30 94
a 64 20 96
a 4 27 90
a 1 10 99
a 26 95 94
a 26 1 90
a 54 60 92
a 48 20 99
a 38 45 92
a 95 38 95
a 64 2 93
a 38 69 95
a 86 83 92
a 23 16 95
a 14 8 97
a 77 89 98
a 1 13 94
a 77 29 97
a 35 82 90
a 29 38 92
a 54 97 96
a 27 2 90
a 19 1 96
a 79 32 98
a 72 42 95
a 63 85 91
a 66 5 93
a 29 85 92
a 54 66 97
a 80 29 98
a 73 22 92
a 1 33 94
a 66 41 92
a 57 69 92
a 58 8 91
a 1 26 98
a 11 23 96
a 22 11 91
a 8 77 96
a 58 66 92
a 89 16 97
a 27 52 91
a 14 8 99
a 19 17 91
a 92 73 95
a 73 70 95
a 54 69 98
a 13 22 92
a 94 91 98
a 83 1 97
a 82 77 98
a 52 4 90
a 27 39 90
a 67 54 90
a 33 30 95
a 8 69 99
a 38 30 91
a 82 19 92
a 70 55 96
a 29 26 95
a 29 33 95
a 13 16 93
a 51 7 95
a 8 7 95
a 77 51 98
a 91 76 96
a 44 69 97
a 95 27 90
a 26 38 94
a 4 16 90
a 35 22 97
a 33 32 98
a 32 77 96
a 95 70 91
a 88 76 95
a 32 36 94
a 52 64 94
a 60 10 97
a 2 8 94
a 97 35 98
a 13 51 90
a 19 67 91
a 10 16 92
a 17 32 96
a 91 97 94
a 80 79 98
a 82 19 91
a 33 27 93
a 83 52 91
a 80 86 94
a 27 5 96
a 7 10 93
a 38 14 98
a 35 29 98
a 26 7 93
a 27 23 92
a 57 64 95
a 2 77 94
a 14 17 91
a 30 85 97
a 45 32 95
a 8 10 99
a 22 72 98
a 17 23 95
a 1 30 98
a 23 57 91
a 76 30 93
a 76 51 92
a 2 51 94
a 7 57 95
a 29 51 93
a 58 77 91
a 1 5 94
a 79 85 97
a 77 7 97
a 1 17 91
a 63 17 99
a 1 2 90
a 19 16 93
a 42 19 98
a 89 79 91
a 51 16 93
a 55 48 99
a 54 58 96
a 17 5 96
a 69 29 97
a 73 58 95
a 67 1 98
a 86 10 99
a 7 38 94
a 63 94 93
a 72 22 97
a 97 35 90
a 16 61 96
a 32 69 96
a 55 80 98
a 23 10 93
a 66 51 99
a 60 4 92
a 26 63 97
a 92 80 90
a 29 32 99
a 45 8 99
a 2 8 96
a 35 27 90
a 27 38 92
a 77 2 94
a 27 89 93
a 16 13 98
a 1 8 91
a 54 52 92
a 10 20 95
a 5 47 93
a 57 2 95
a 32 19 93
a 33 83 97
a 38 26 96
a 10 61 91
a 27 92 92
a 55 2 93
a 64 5 94
a 92 89 90
a 7 54 98
a 30 32 92
a 5 54 91
a 35 91 95
a 14 2 98
a 38 32 96
a 16 4 90
a 76 51 99
a 57 63 95
a 13 33 90
a 97 41 99
a 1 13 94
a 20 41 96
a 88 39 94
a 33 32 91
a 29 35 98
a 98 42 94
a 83 86 95
a 17 67 92
a 26 82 97
a 20 19 97
a 88 63 92
a 83 88 92
a 54 27 97
a 26 85 97
a 52 51 95
a 4 57 96
a 51 16 95
a 10 35 93
a 64 52 92
a 85 54 96
a 97 44 93
a 82 33 96
a 63 10 96
a 47 10 94
a 91 70 94
a 19 38 95
a 51 19 93
a 32 44 95
a 61 63 92
a 83 79 96
a 76 7 90
a 7 51 94
a 57 89 96
a 19 8 98
a 5 16 90
a 64 16 90
a 70 7 96
a 10 73 96
a 13 2 99
a 86 11 95
a 76 52 90
a 63 22 90
a 20 63 99
a 48 23 96
a 73 70 93
a 64 55 92
a 38 23 95
a 26 1 94
a 41 1 98
a 66 55 99
a 47 88 99
a 51 88 92
a 35 61 94
a 44 82 98
a 83 57 99
a 22 10 97
a 51 33 99
a 4 60 93
a 35 85 94
a 20 83 94
a 1 4 97
a 83 82 90
a 10 85 95
a 55 66 97
a 16 41 91
a 23 67 91
a 44 7 90
a 13 64 92
a 79 54 99
a 45 32 94
a 13 22 99
a 23 20 97
a 1 63 97
a 38 26 93
a 1 32 99
a 51 1 93
a 29 41 95
a 30 51 99
a 52 58 94
a 57 51 94
a 10 38 95
a 1 27 90
a 64 52 95
a 16 67 95
a 10 17 98
a 69 23 93
a 17 52 99
a 23 19 99
a 5 54 96
a 48 13 98
a 73 17 93
a 8 69 97
a 89 85 96
a 32 47 91
a 8 58 98
a 76 52 91
a 19 26 97
a 86 82 99
a 63 52 98
a 13 39 99
a 48 36 91
a 20 8 96
a 39 2 96
a 36 79 95
a 19 14 91
a 76 79 98
a 83 58 90
a 26 29 98
a 13 26 94
a 20 58 97
a 61 94 99
a 26 30 90
a 77 82 95
a 52 57 94
a 4 76 90
a 17 13 97
a 29 7 94
a 10 57 98
a 11 1 93
a 16 66 95
a 76 77 92
a 52 54 91
a 73 48 96
a 30 32 98
a 72 60 93
a 2 4 97
a 19 66 93
a 10 20 95
a 19 61 93
a 11 13 91
a 89 76 95
a 60 4 92
a 2 8 93
a 38 30 91
a 32 80 98
a 54 14 93
a 55 85 98
a 63 4 98
a 5 7 90
a 20 27 98
a 82 57 94
a 64 5 96
a 1 26 90
a 63 83 90
a 20 1 92
a 4 54 97
a 47 48 92
a 2 10 91
a 44 82 98
a 69 63 98
a 54 79 94
a 77 52 92
a 17 1 96
a 79 29 92
a 14 4 97
a 4 1 95
a 32 85 92
a 83 85 94
a 61 58 93
a 14 63 90
a 38 16 93
a 7 2 97
a 23 11 97
a 72 32 91
a 33 57 99
a 76 26 98
a 51 66 99
a 26 27 90
a 66 16 96
a 32 76 99
a 58 36 91
a 19 32 97
a 51 13 98
a 42 91 96
a 33 41 99
a 32 45 98
a 70 4 99
a 2 51 98
a 7 69 99
a 20 19 95
a 8 11 99
a 42 27 90
a 7 26 99
a 82 60 94
a 35 7 91
a 13 7 99
a 23 4 94
a 98 80 95
a 48 45 94
a 1 69 92
a 52 77 91
a 16 19 90
a 42 77 90
a 7 2 97
a 26 16 97
a 51 77 94
a 73 4 98
a 79 88 95
a 36 29 95
a 63 47 97
a 30 5 90
a 63 13 91
a 77 32 93
a 73 8 94
a 30 39 99
a 1 7 97
a 4 2 97
a 69 91 93
a 5 4 91
a 54 1 98
a 85 95 99
a 4 17 91
a 13 70 95
a 1 2 93
a 26 1 90
a 10 7 98
a 16 42 98
a 72 79 95
a 27 1 98
a 41 16 94
a 94 98 93
a 35 57 94
a 88 77 91
a 61 52 97
a 44 22 97
a 22 23 94
a 45 7 99
a 13 38 96
a 14 20 95
a 48 41 99
a 95 88 93
a 76 30 99
a 1 14 91
a 51 61 93
a 2 88 98
a 79 26 98
a 44 19 90
a 58 80 99
a 16 82 95
a 19 94 92
a 13 66 96
a 29 48 90
a 63 23 93
a 1 4 97
a 47 42 97
a 79 26 92
a 38 70 95
a 5 1 97
a 22 72 96
a 2 51 90
a 17 13 92
a 2 83 93
a 80 79 98
a 35 82 93
a 13 73 91
a 85 79 91
a 92 23 99
a 69 70 99
a 95 36 93
a 11 36 96
a 27 2 91
a 38 44 93
a 13 16 92
a 76 30 95
a 14 2 97
a 16 57 90
a 63 92 91
a 1 51 91
a 57 72 93
a 10 8 90
a 26 33 96
a 13 69 99
a 61 83 91
a 94 82 98
a 36 27 99
a 51 2 96
a 20 70 90
a 14 16 99
a 22 38 93
a 82 52 90
a 13 20 90
a 61 14 91
a 85 83 96
a 4 94 95
a 13 52 93
a 92 47 96
a 64 5 96
a 16 19 99
a 89 14 91
a 52 83 96
a 54 61 96
a 7 10 93
a 77 30 92
a 30 11 92
a 70 1 91
a 98 44 98
a 61 23 97
a 10 35 98
a 66 51 93
a 4 60 91
a 54 8 98
a 52 57 90
a 13 41 91
a 76 88 95
a 41 94 90
a 27 26 93
a 58 5 98
a 19 32 93
a 63 91 99
a 13 47 93
a 72 35 91
a 5 58 99
a 61 20 93
a 19 58 90
a 2 36 91
a 11 5 95
a 39 48 92
a 44 72 90
a 63 66 96
a 64 73 92
a 54 66 90
a 55 23 97
a 91 10 98
a 5 77 95
a 20 82 99
a 39 83 90
a 39 2 99
a 44 20 93
a 61 83 94
a 14 54 97
a 16 38 96
a 76 82 93
a 16 39 93
a 5 58 93
a 13 4 98
a 52 16 95
a 94 92 92
a 13 16 98
a 63 4 94
a 1 52 91
a 17 14 92
a 67 54 93
a 72 41 91
a 16 48 93
a 36 7 93
a 51 30 92
a 72 35 96
a 44 45 94
a 66 91 90
a 5 52 90
a 16 7 93
a 79 91 95
a 2 17 95
a 7 76 92
a 13 7 97
a 38 1 94
a 13 19 90
a 85 32 95
a 64 89 94
a 26 29 93
a 2 8 90
a 23 16 99
a 20 22 98
a 2 36 96
a 10 44 98
a 89 35 94
a 97 55 95
a 20 14 93
a 70 26 98
a 1 26 90
a 85 32 95
a 94 60 90
a 14 13 96
a 5 11 91
a 82 86 95
a 38 29 96
a 45 89 96
a 77 13 95
a 52 70 94
a 29 27 96
a 5 7 92
a 38 88 98
a 72 54 98
a 58 8 97
a 22 54 99
a 77 88 92
a 32 2 94
a 82 26 99
a 38 32 93
a 54 51 99
a 20 2 93
a 27 35 99
a 23 51 96
a 26 19 95
a 70 14 94
a 38 2 97
a 39 14 90
a 4 5 92
a 63 83 90
a 20 1 98
a 82 83 93
a 1 92 99
a 27 8 98
a 39 30 98
a 5 77 98
a 77 27 97
a 22 10 98
a 72 51 93
a 57 82 94
a 10 7 94
a 13 79 92
a 16 26 97
a 27 57 98
a 35 22 93
a 33 76 90
a 29 5 98
a 7 16 94
a 16 17 93
a 44 20 90
a 41 16 97
a 52 76 91
a 32 7 97
a 27 52 96
a 54 67 91
a 5 16 94
a 70 95 91
a 52 77 96
a 39 1 91
a 38 19 97
a 57 61 92
a 95 83 92
a 7 32 90
a 54 30 95
a 83 27 99
a 58 52 94
a 10 22 98
a 72 20 91
a 83 89 91
a 36 29 96
a 52 77 91
a 16 38 99
a 7 60 97
a 41 30 94
a 92 51 98
a 39 38 92
a 35 13 99
a 44 1 94
a 11 10 92
a 67 66 94
a 8 14 99
a 52 64 92
a 77 52 90
a 35 94 97
a 66 82 98
a 58 92 93
a 19 20 91
a 64 63 90
a 7 83 97
a 76 70 99
a 5 16 94
a 38 32 94
a 39 19 90
a 23 85 92
a 42 36 96
a 60 67 93
a 54 66 94
a 95 83 94
a 58 55 93
a 54 1 94
a 22 14 91
a 1 2 95
a 13 38 97
a 57 51 93
a 63 27 98
a 47 41 98
a 77 27 95
a 82 79 97
a 86 35 97
a 32 85 91
a 14 64 97
a 16 63 94
a 22 19 92
a 8 27 92
a 77 5 94
a 64 52 99
a 97 41 92
a 29 35 95
a 63 60 94
a 35 79 99
a 47 10 91
a 89 26 92
a 57 7 95
a 27 29 93
a 4 55 91
a 10 66 91
a 22 7 95
a 41 4 90
a 38 44 92
a 52 88 90
a 60 76 93
a 8 36 99
a 33 8 91
a 39 13 93
a 38 13 90
a 88 77 96
a 30 17 96
a 44 88 95
a 92 63 95
a 7 32 97
a 13 27 92
a 7 1 90
a 44 94 98
a 35 85 96
a 17 5 97
a 77 91 96
a 29 1 90
a 72 22 97
a 72 7 91
a 77 76 98
a 52 8 99
a 13 4 92
a 5 14 91
a 7 57 98
a 41 16 95
a 44 10 95
a 52 64 91
a 79 54 92
a 7 1 99
a 19 32 96
a 76 82 96
a 88 13 95
a 44 19 98
a 26 38 95
a 20 64 98
a 13 2 91
a 85 35 93
a 82 94 94
a 44 32 90
a 38 41 91
a 51 7 95
a 52 83 98
a 7 57 94
a 97 82 96
a 42 38 99
a 51 94 91
a 51 7 99
a 2 26 95
a 76 91 96
a 41 38 94
a 29 26 94
a 19 45 91
a 86 83 92
a 51 76 94
a 76 52 91
a 26 1 97
a 17 30 94
a 51 97 95
a 85 69 96
a 54 1 94
a 94 33 94
a 35 36 93
a 19 14 95
a 17 27 93
a 52 51 91
a 19 44 97
a 35 82 94
a 64 20 94
a 44 19 91
a 54 55 96
a 16 17 90
a 10 13 93
a 8 32 96
a 38 19 99
a 8 36 95
a 44 64 99
a 54 29 96
a 10 5 95
a 30 29 94
a 29 86 92
a 51 32 99
a 38 16 97
a 73 92 98
a 44 38 96
a 1 7 95
a 91 2 90
a 55 13 96
a 1 7 96
a 2 30 98
a 8 11 94
a 1 63 95
a 32 51 98
a 13 4 97
a 32 1 99
a 41 38 98
a 8 5 93
a 38 95 99
a 20 13 98
a 41 4 97
a 54 4 94
a 33 82 90
a 8 57 95
a 19 51 96
a 11 58 97
a 42 2 93
a 64 38 97
a 85 79 94
a 30 80 95
a 26 27 90
a 69 67 95
a 35 33 98
a 47 57 95
a 10 16 94
a 41 1 99
a 52 67 96
a 60 35 94
a 41 58 90
a 5 1 98
a 94 72 99
a 13 52 95
a 94 57 91
a 89 61 96
a 79 57 94
a 33 58 95
a 1 10 90
a 13 88 95
a 44 35 95
a 27 4 91
a 60 5 90
a 13 19 96
a 7 8 97
a 44 63 90
a 20 70 92
a 1 4 98
a 8 70 94
a 27 11 90
a 10 19 99
a 57 23 98
a 17 44 99
a 48 19 98
a 20 44 94
a 27 76 92
a 38 16 95
a 17 23 94
a 10 32 98
a 63 20 92
a 57 60 96
a 63 66 95
a 38 94 90
a 44 97 90
a 30 26 98
a 63 52 96
a 76 26 99
a 72 57 96
a 44 82 96
a 1 60 93
a 30 77 91
a 32 35 91
a 97 69 97
a 1 7 94
a 2 7 92
a 38 95 98
a 77 89 92
a 86 83 90
a 91 97 99
a 13 16 96
a 51 67 92
a 35 30 98
a 19 35 91
a 60 57 93
a 14 1 91
a 1 13 90
a 52 51 90
a 63 77 93
a 45 27 96
a 92 2 97
a 13 4 95
a 77 33 94
a 42 5 91
a 41 17 96
a 51 55 94
a 67 63 91
a 17 95 97
a 35 54 96
a 63 13 95
a 1 4 97
a 1 51 90
a 42 73 98
a 5 2 93
a 41 10 98
a 35 82 92
a 63 51 93
a 52 63 97
a 73 1 97
a 29 1 94
a 92 79 91
a 2 64 97
a 27 52 93
a 91 82 93
a 51 76 95
a 80 39 97
a 77 88 99
a 83 95 91
a 27 2 93
a 86 10 92
a 1 69 95
a 4 63 95
a 44 41 95
a 51 76 92
a 5 8 95
a 55 10 98
a 61 58 93
a 26 39 90
a 14 17 95
a 26 7 93
a 22 41 98
a 45 36 94
a 41 26 95
a 33 77 91
a 94 39 96
a 88 13 99
a 1 76 91
a 58 27 98
a 54 30 91
a 57 1 94
a 66 64 93
a 52 17 91
a 63 94 97
a 54 5 94
a 60 29 94
a 51 32 94
a 60 79 99
a 76 26 97
a 27 1 99
a 55 77 97
a 30 80 96
a 51 60 90
a 13 16 95
a 14 13 99
a 60 61 90
a 1 2 96
a 29 54 91
a 29 41 90
a 5 64 92
a 80 52 97
a 4 47 94
a 32 10 93
a 26 38 97
a 63 76 99
a 11 55 93
a 98 11 92
a 67 79 92
a 11 61 98
a 66 91 96
a 76 39 99
a 55 5 98
a 8 2 95
a 72 54 98
a 1 52 97
a 98 60 95
a 13 5 94
a 55 29 93
a 51 13 94
a 29 16 99
a 20 11 98
a 51 26 97
a 83 57 96
a 95 23 96
a 51 55 97
a 82 44 96
a 26 27 98
a 60 66 92
a 44 2 92
a 29 5 91
a 35 10 94
a 76 82 97
a 20 17 90
a 38 39 92
a 16 35 98
a 48 80 98
a 51 26 96
a 2 26 95
a 2 63 99
a 10 2 93
a 36 2 94
a 27 42 91
a 13 16 99
a 80 5 94
a 26 58 93
a 42 39 91
a 26 29 99
a 44 13 98
a 29 23 99
a 41 29 95
a 1 52 90
a 35 22 93
a 7 8 99
a 79 1 97
a 13 8 99
a 55 4 96
a 51 63 90
a 2 13 99
a 14 13 98
a 1 63 95
a 86 61 92
a 91 66 96
a 98 82 97
a 26 82 93
a 54 64 95
a 4 16 90
a 4 10 93
a 17 13 93
a 76 79 91
a 51 60 91
a 76 1 95
a 35 41 93
a 26 2 92
a 41 7 90
a 85 22 96
a 91 79 93
a 4 85 92
a 63 17 94
a 30 98 95
a 2 89 99
a 60 57 98
a 51 63 91
a 22 13 90
a 2 52 96
a 10 4 96
a 51 55 95
a 35 11 98
a 32 8 94
a 52 94 91
a 26 19 98
a 1 4 92
a 76 36 91
a 64 63 95
a 16 47 94
a 38 14 98
a 8 57 97
a 29 32 98
a 5 30 94
a 1 27 94
a 7 51 97
a 73 8 98
a 7 13 94
a 44 39 97
a 89 52 98
a 32 23 91
a 41 16 95
a 26 1 90
a 57 69 92
a 76 47 98
a 4 2 95
a 32 10 96
a 85 69 90
a 32 58 92
a 1 63 92
a 32 7 95
a 88 38 97
a 54 51 93
a 88 89 94
a 35 85 98
a 4 16 94
a 61 10 93
a 94 60 95
a 55 54 90
a 26 76 92
a 64 55 94
a 14 63 93
a 23 55 96
a 7 1 95
a 29 7 99
a 27 30 97
a 66 79 92
a 8 48 93
a 69 45 92
a 1 52 97
a 67 2 99
a 19 16 94
a 7 26 95
a 58 51 92
a 1 42 96
a 1 7 98
a 32 26 97
a 44 33 96
a 39 82 94
a 63 64 93
a 29 16 94
a 72 13 99
a 29 26 99
a 51 79 99
a 64 70 94
a 61 36 98
a 48 10 90
a 58 95 92
a 5 67 94
a 35 10 91
a 26 7 99
a 79 26 90
a 4 7 90
a 2 22 99
a 7 32 92
a 67 60 95
a 54 60 97
a 2 26 91
a 11 14 96
a 10 17 93
a 80 8 98
a 77 52 92
a 83 67 98
a 66 1 93
a 98 86 93
a 38 88 90
a 94 7 96
a 54 7 94
a 55 42 93
a 26 29 97
a 98 66 92
a 14 64 97
a 10 60 95
a 14 52 94
a 51 88 94
a 82 76 90
a 91 77 95
a 41 42 95
a 73 38 93
a 22 10 96
a 67 42 91
a 44 19 93
a 16 27 91
a 54 66 97
a 4 54 93
a 26 63 99
a 2 7 93
a 30 55 98
a 55 52 98
a 32 7 97
a 33 35 96
a 10 4 90
a 1 51 94
a 55 52 95
a 7 4 99
a 88 35 90
a 76 86 97
a 89 95 95
a 14 17 95
a 1 26 95
a 92 30 99
a 1 51 97
a 76 1 90
a 69 13 90
a 63 13 98
a 97 35 91
a 5 1 92
a 64 14 94
a 63 38 99
a 97 66 97
a 26 8 94
a 98 11 99
a 13 52 93
a 69 63 92
a 45 19 97
a 32 95 91
a 26 10 91
a 57 58 99
a 39 57 91
a 13 91 92
a 80 19 92
a 11 10 92
a 77 80 98
a 10 66 90
a 94 44 94
a 69 58 90
a 69 94 94
a 13 64 99
a 2 23 99
a 20 66 91
a 70 26 96
a 54 16 92
a 2 5 93
a 29 42 92
a 5 26 92
a 7 39 91
a 7 82 95
a 76 32 96
a 83 32 90
a 4 13 98
a 19 32 97
a 80 27 92
a 51 2 90
a 64 4 92
a 38 69 92
a 39 5 94
a 58 82 94
a 2 27 91
a 13 16 90
a 89 94 94
a 14 57 96
a 5 2 99
a 26 14 96
a 32 27 90
a 1 26 92
a 16 8 98
a 17 22 92
a 63 95 96
a 67 64 91
a 38 5 90
a 41 32 95
a 45 19 90
a 14 69 97
a 1 38 97
a 4 23 97
a 10 13 99
a 69 94 93
a 29 4 97
a 2 51 96
a 2 61 98
a 7 4 96
a 26 82 91
a 38 5 99
a 29 92 94
a 55 4 97
a 14 13 97
a 64 94 93
a 7 44 98
a 89 61 98
a 32 82 90
a 19 2 94
a 98 48 96
a 80 77 94
a 11 83 95
a 29 26 95
a 23 10 97
a 16 39 90
a 85 35 99
a 2 55 99
a 16 4 97
a 57 26 94
a 80 26 92
a 54 61 98
a 2 69 94
a 7 82 96
a 26 7 98
a 4 11 99
a 10 77 98
a 88 51 97
a 85 7 97
a 4 60 96
a 14 89 91
a 1 26 99
a 27 77 95
a 19 14 96
a 58 70 98
a 67 66 91
a 14 67 97
a 16 72 90
a 60 54 96
a 44 20 92
a 45 27 90
a 27 14 93
a 2 11 92
a 19 22 98
a 22 98 90
a 45 11 94
a 88 57 93
a 7 94 90
a 61 54 90
a 57 60 92
a 26 80 97
a 33 48 99
a 60 55 90
a 57 1 95
a 77 76 91
a 27 44 90
a 61 11 92
a 2 27 91
a 8 55 94
a 1 63 92
a 38 39 98
a 14 64 91
a 42 22 99
a 1 7 92
a 4 22 95
a 2 41 90
a 13 14 95
a 57 7 93
a 73 44 97
a 2 8 99
a 32 77 97
a 16 73 97
a 88 51 99
a 8 1 96
a 54 4 98
a 44 35 91
a 10 60 99
a 29 91 93
a 7 16 97
a 54 4 99
a 1 51 94
a 77 2 90
a 16 1 93
a 79 27 97
a 89 13 92
a 2 14 90
a 2 61 90
a 98 67 98
a 94 97 93
a 22 10 95
a 35 32 96
a 16 17 95
a 35 61 93
a 16 91 94
a 17 67 94
a 32 22 93
a 82 51 97
a 1 5 94
a 88 91 99
a 69 48 99
a 38 13 98
a 39 2 97
a 10 79 95
a 82 58 93
a 1 26 96
a 13 22 96
a 55 61 96
a 14 39 90
a 57 63 95
a 22 79 94
a 11 32 94
a 67 44 93
a 51 77 95
a 1 26 95
a 51 69 97
a 64 55 91
a 35 45 96
a 54 35 96
a 29 61 93
a 58 51 90
a 42 11 97
a 76 82 92
a 1 63 97
a 98 97 96
a 41 54 91
a 70 64 94
a 83 61 91
a 4 61 95
a 17 42 98
a 29 10 91
a 2 1 98
a 54 1 95
a 94 38 94
a 8 2 96
a 47 45 91
a 57 29 99
a 38 17 92
a 8 58 92
a 91 79 90
a 27 48 93
a 10 11 91
a 13 4 96
a 61 7 99
a 8 20 95
a 82 98 99
a 7 70 92
a 51 1 97
a 83 52 97
a 63 77 97
a 27 38 97
a 1 7 95
a 51 4 91
a 7 8 91
a 1 26 98
a 16 38 92
a 16 1 96
a 26 33 92
a 10 29 98
a 13 2 97
a 48 45 91
a 2 14 95
a 4 66 97
a 51 82 99
a 66 67 92
a 17 58 98
a 30 16 98
a 8 39 90
a 88 26 97
a 19 11 94
a 38 30 98
a 38 76 92
a 7 1 92
a 16 1 93
a 4 32 91
a 72 85 92
a 2 39 99
a 14 13 92
a 10 23 95
a 72 22 97
a 45 39 92
a 52 54 98
a 60 66 97
a 47 30 99
a 60 57 96
a 41 79 90
a 29 54 91
a 1 69 92
a 32 91 94
a 23 47 93
a 51 38 95
a 38 44 96
a 61 8 97
a 98 73 96
a 52 38 93
a 45 7 91
a 60 32 99
a 7 1 96
a 77 35 97
a 52 57 95
a 2 14 95
a 7 1 91
a 1 51 95
a 51 69 98
a 52 51 97
a 36 33 97
a 55 23 96
a 52 77 97
a 27 58 94
a 64 63 92
a 60 72 91
a 1 11 98
a 2 33 92
a 38 64 95
a 60 72 96
a 39 45 96
a 51 54 92
a 10 85 90
a 4 7 94
a 23 73 96
a 10 60 93
a 39 2 94
a 64 95 95
a 4 10 93
a 16 29 97
a 76 2 94
a 35 7 98
a 63 38 98
a 66 63 94
a 32 52 99
a 2 27 93
a 4 2 97
a 1 4 99
a 67 55 90
a 33 95 97
a 2 82 90
a 19 63 96
a 79 30 96
a 51 54 98
a 13 16 92
a 7 1 92
a 30 5 91
a 20 7 95
a 14 39 95
a 44 7 94
a 20 2 96
a 69 38 98
a 26 19 95
a 26 79 95
a 97 76 95
a 26 30 97
a 1 20 94
a 63 76 94
a 14 23 95
a 88 32 94
a 52 2 93
a 76 77 95
a 57 60 94
a 63 7 91
a 89 55 98
a 76 69 90
a 13 10 96
a 83 36 94
a 20 13 97
a 44 73 90
a 1 26 90
a 64 26 97
a 85 57 98
a 51 4 93
a 41 4 92
a 26 51 93
a 36 2 98
a 52 44 99
a 38 26 98
a 51 60 97
a 64 77 97
a 26 1 92
a 41 79 96
a 1 63 97
a 19 11 92
a 10 30 93
a 1 51 98
a 97 13 92
a 7 44 91
a 86 55 97
a 55 85 94
a 8 11 98
a 51 2 91
a 22 10 99
a 13 14 94
a 5 2 93
a 27 39 94
a 5 77 93
a 54 44 95
a 13 23 93
a 16 66 97
a 33 30 93
a 1 26 95
a 92 42 97
a 26 35 91
a 67 17 95
a 64 80 95
a 10 35 93
a 13 41 97
a 70 52 92
a 98 92 92
a 57 97 98
a 13 66 94
a 7 83 96
a 2 14 90
a 4 1 95
a 76 51 91
a 14 27 92
a 33 70 99
a 72 60 96
a 73 89 96
a 57 19 91
a 47 1 96
a 38 39 90
a 44 20 92
a 1 51 98
a 20 19 96
a 14 22 93
a 13 17 96
a 26 4 92
a 20 17 90
a 13 4 98
a 38 79 93
a 26 27 94
a 45 32 97
a 85 7 98
a 79 54 98
a 88 45 96
a 29 5 96
a 4 26 97
a 91 30 96
a 27 82 94
a 83 19 98
a 88 89 95
a 7 5 92
a 4 82 90
a 98 30 90
a 64 63 92
a 60 67 91
a 7 5 90
a 4 60 97
a 76 82 95
a 2 60 91
a 22 16 98
a 44 69 92
a 10 1 93
a 22 72 92
a 61 23 99
a 38 29 90
a 52 60 90
a 85 82 90
a 16 5 98
a 5 88 92
a 51 2 94
a 4 10 99
a 66 73 98
a 26 1 96
a 38 44 96
a 20 44 95
a 16 72 98
a 7 55 95
a 72 20 96
a 89 63 95
a 32 94 93
a 64 19 97
a 61 51 98
a 58 19 90
a 14 39 98
a 16 23 93
a 4 63 99
a 1 10 94
a 38 79 93
a 5 58 96
a 85 97 99
a 88 66 97
a 23 16 92
a 73 94 90
a 20 45 98
a 61 55 95
a 55 54 99
a 30 2 93
a 35 32 92
a 63 64 97
a 39 5 95
a 77 52 91
a 36 42 92
a 36 35 98
a 26 29 90
a 55 86 94
a 86 55 91
a 7 83 96
a 63 52 98
a 20 14 94
a 76 29 97
a 54 86 90
a 58 97 97
a 22 23 92
a 63 91 99
a 79 2 94
a 41 1 93
a 16 44 96
a 30 77 95
a 89 69 90
a 79 80 96
a 30 14 92
a 1 4 93
a 67 66 93
a 1 29 99
a 80 1 91
a 30 79 99
a 86 47 99
a 7 1 97
a 79 72 93
a 4 39 90
a 51 26 96
a 10 8 99
a 51 13 95
a 88 7 99
a 41 76 90
a 19 91 99
a 13 27 95
a 60 10 90
a 4 27 99
a 32 33 99
a 41 16 90
a 4 16 95
a 10 82 98
a 1 66 91
a 47 11 97
a 5 83 98
a 76 77 99
a 54 64 92
a 66 97 97
a 13 70 97
a 72 67 97
a 95 51 97
a 1 32 92
a 91 41 94
a 47 33 91
a 61 20 93
a 85 1 93
a 55 51 92
a 4 16 92
a 51 1 98
a 1 33 96
a 4 16 97
a 1 2 98
a 30 8 95
a 79 80 93
a 63 95 95
a 22 39 99
a 26 77 94
a 13 26 90
a 69 63 96
a 5 14 91
a 30 85 98
a 11 7 90
a 80 35 90
a 19 20 94
a 22 13 97
a 16 42 96
a 32 1 98
a 76 10 97
a 57 51 94
a 67 86 95
a 19 22 94
a 57 51 92
a 30 14 96
a 80 55 98
a 32 51 91
a 29 2 96
a 44 29 99
a 58 73 90
a 1 26 90
a 52 83 96
a 80 29 92
a 26 72 95
a 8 35 96
a 29 32 95
a 51 1 93
a 27 41 94
a 13 4 97
a 88 66 97
a 54 4 99
a 57 19 90
a 54 85 91
a 60 79 92
a 88 97 98
a 80 95 91
a 16 5 92
a 44 88 99
a 4 42 99
a 1 10 97
a 66 22 93
a 63 94 96
a 29 35 95
a 98 5 93
a 26 4 99
a 79 76 94
a 27 26 93
a 32 66 90
a 76 26 93
a 7 8 96
a 16 66 97
a 66 52 98
a 58 77 95
a 76 10 90
a 27 38 97
a 76 95 97
a 5 14 91
a 29 2 98
